sid,name,state,pre_avg,post_avg,delta,pre_n_avg,asn_share,asn_pre,asn_post,asn_delta,wht_pre,wht_post,wht_delta,ecd_pre,ecd_post,ecd_delta
3416650,Upper Township School District,NJ,0.7606284937563073,0.3725731805246097,-0.38805531323169756,153.0,0.0,,,,0.7693339214513483,0.41694330010214103,-0.35239062134920723,0.34275068736657605,-0.31935181666700163,-0.6621025040335777
3410980,Mount Olive Township School District,NJ,0.7591402833747569,0.37173541809884053,-0.3874048652759164,340.77777777777777,0.138498789346247,1.1351759485106134,0.8808090524278162,-0.2543668960827973,0.7613764914943595,0.35100463357454886,-0.4103718579198106,0.31450646707932467,0.03652930139376608,-0.2779771656855586
2504500,East Longmeadow,MA,0.5105177179400795,0.13780713744341602,-0.3727105804966635,190.33333333333334,0.0,,,,0.552927349070726,0.1946151378723575,-0.35831221119836854,0.14191949196484083,-0.16797559906646173,-0.3098950910313025
2502220,Auburn,MA,0.6768675025739648,0.3085323433592513,-0.3683351592147135,191.44444444444446,0.0,,,,0.7277322874747766,0.33746736058990323,-0.39026492688487335,0.3266092644390921,-0.047562364574110026,-0.3741716290132021
2511580,Tewksbury,MA,0.5523553898903644,0.1842192114186227,-0.3681361784717416,253.22222222222223,0.0,,,,0.5398055751699019,0.20885441133193383,-0.3309511638379681,0.22651506721847203,-0.20532998928591095,-0.431845056504383
2509870,Quincy,MA,0.5871445762041746,0.2190999686078964,-0.3680446075962782,675.8888888888889,0.3841026906936559,0.7178018376253508,0.42436094837587507,-0.2934408892494757,0.6216936825761407,0.282887586645945,-0.33880609593019567,0.3312426353928053,-0.13065047713427638,-0.46189311252708165
4009570,Deer Creek,OK,0.5533639872816054,0.19001933684646588,-0.3633446504351395,486.44444444444446,0.07735911970656886,0.8606690253355842,0.3480332766270121,-0.5126357487085721,0.5760465661079602,0.29237075043873184,-0.2836758156692284,0.1252174547256879,-0.23365809530416184,-0.3588755500298497
2507350,Marshfield,MA,0.9223164525929258,0.5622210053102459,-0.36009544728267995,294.6666666666667,0.0,,,,0.9313313697101671,0.6044482898062778,-0.3268830799038892,0.6013101598981607,0.05482239400273945,-0.5464877658954213
904050,Shelton School District,CT,0.5820251397375966,0.22212195046700348,-0.35990318927059317,345.44444444444446,0.03461538461538462,1.063702607647097,,,0.6237737976404665,0.32701209109900536,-0.2967617065414611,0.227312229299098,-0.05210273547953215,-0.27941496477863015
1808970,Plainfield Community School Corporation,IN,0.7024172826813965,0.34410485366272914,-0.35831242901866733,412.1111111111111,0.0,,,,0.7380109452579222,0.4642316527609877,-0.2737792924969345,0.28771192895701886,-0.07074183816043715,-0.358453767117456
3103990,Bennington Public Schools,NE,0.6023740180642655,0.2532908900897356,-0.3490831279745299,219.66666666666666,0.0,,,,0.6223718843093193,0.2859173814134089,-0.33645450289591045,0.16249577342054006,-0.07791652914202234,-0.2404123025625624
2511430,Swampscott,MA,0.7324227636700339,0.3834322489318545,-0.3489905147381794,160.22222222222223,0.0,,,,0.7654982837039173,0.5002885664275337,-0.26520971727638354,0.12121534630328896,-0.061112602101010015,-0.18232794840429897
1809000,East Porter County School Corporation,IN,0.603480658582715,0.25748588700442865,-0.3459947715782864,190.22222222222223,0.0,,,,0.6240011492549349,0.286198921446422,-0.3378022278085129,0.22841203666851106,-0.12792053299592096,-0.35633256966443205
4218750,Pennridge SD,PA,0.5450913101077809,0.2066056193788106,-0.3384856907289703,547.4444444444445,0.0,,,,0.5908759653391612,0.2592963010614185,-0.3315796642777427,0.07731548388222478,-0.15044194449224177,-0.22775742837446655
2510770,Shrewsbury,MA,0.9232299153474786,0.5880950423403768,-0.33513487300710176,468.22222222222223,0.3370067543547814,1.2289189867221313,0.8947980542086739,-0.3341209325134574,0.8372522503849245,0.4857072596005172,-0.35154499078440726,0.35571630906980767,-0.09477789813094857,-0.4504942072007562
400927,Legacy Traditional School-Queen Creek (92610),AZ,0.508782515011942,0.1839532358679327,-0.3248292791440094,150.11111111111111,0.0,,,,0.5635397636068867,0.20951174334826775,-0.354028020258619,0.3143625499775373,-0.06032287518276839,-0.37468542516030573
902550,Monroe School District,CT,0.933419267756263,0.609723600366891,-0.32369566738937205,224.55555555555554,0.0,,,,0.9366635618852356,0.6175421395727234,-0.31912142231251217,0.5810566974341024,0.12287011903669347,-0.4581865783974089
4213110,Lampeter-Strasburg SD,PA,0.6584675693324571,0.3350556092405291,-0.323411960091928,216.875,0.0,,,,0.6973338238514902,0.405336904352037,-0.2919969194994532,0.23326329809022256,-0.0966939844584716,-0.32995728254869416
400933,Legacy Traditional School-Surprise (92879),AZ,0.5232057274100992,0.20092762713883527,-0.3222781002712639,201.11111111111111,0.0,,0.5231136376955359,,0.600425161102322,0.34797803597127236,-0.25244712513104967,0.16944818427031627,0.013325375467229242,-0.15612280880308704
1802490,Crown Point Community School Corporation,IN,0.6832271934817606,0.361311987364964,-0.32191520611679664,622.1111111111111,0.0,,0.571991769446284,,0.714260560414657,0.4030319994779954,-0.3112285609366616,0.3855025210194149,0.07430190574676927,-0.31120061527264564
2504860,Falmouth,MA,0.5441604499437561,0.22342665838252174,-0.3207337915612344,270.8888888888889,0.0,,,,0.6163609641723184,0.3307951477614599,-0.28556581641085854,0.15924283527169408,-0.19833777548944845,-0.35758061076114256
4207230,Dallastown Area SD,PA,0.5217688908610775,0.2108818948509533,-0.31088699601012415,480.1111111111111,0.0,,,,0.6020633051054327,0.32207779738125647,-0.27998550772417624,0.1161179772284077,-0.2125361316592812,-0.3286541088876889
4214580,Manheim Township SD,PA,0.7536642164698052,0.4442959544046246,-0.3093682620651806,445.1111111111111,0.08013417815877749,0.9774891965544457,0.5666547536220427,-0.410834442932403,0.9127057488767866,0.6137119042144789,-0.2989938446623077,0.17227637592432143,-0.1189609575213042,-0.29123733344562563
3416740,Verona Public School District,NJ,0.5981469616192568,0.2906054424438824,-0.3075415191753744,161.0,0.0,,,,0.5897435143824619,0.28834081381920973,-0.30140270056325213,,,
1741070,Waterloo CUSD 5,IL,0.7311160721483702,0.42980731649558807,-0.3013087556527821,203.77777777777777,0.0,,,,0.7353612123898494,0.4258675064232488,-0.30949370596660064,0.29886981679980207,0.027707885165488253,-0.2711619316343138
1734740,Schaumburg CCSD 54,IL,0.6170201695207432,0.31701215006130173,-0.3000080194594415,1586.5555555555557,0.24420434280918912,1.0133639415333529,0.7204584641137349,-0.2929054774196179,0.7294910550135978,0.3863407592880656,-0.3431502957255322,0.07976189291291373,-0.27425554727527296,-0.3540174401881867
4214790,Mars Area SD,PA,0.7030589085743105,0.4040889424574286,-0.2989699661168819,248.33333333333334,0.0,,,,0.705522318439082,0.40835424817074906,-0.2971680702683329,0.39905501626218987,-0.1911677784208366,-0.5902227946830265
3401530,Berkeley Heights School District,NJ,0.8704891637449396,0.5720378805155196,-0.29845128322941994,178.88888888888889,0.17436380772855797,1.279726810945085,1.053457384345358,-0.22626942659972693,0.7936421597516984,0.4627675412019822,-0.33087461854971617,,,
611220,Miller Creek Elementary,CA,0.6154329418394506,0.31898421296859086,-0.29644872887085977,223.66666666666666,0.056081573197378005,1.012475375725479,,,0.746111824471524,0.4939365626993068,-0.2521752617722172,-0.2900735260804801,-0.4959476598787139,-0.20587413379823383
3402280,Bridgewater-Raritan Regional School District,NJ,0.7093149833476439,0.41474027835066024,-0.2945747049969836,638.5555555555555,0.3161860223434658,1.162941223777056,0.9220637294927583,-0.24087749428429772,0.6293255706798817,0.33729200025242956,-0.29203357042745215,-0.05084127979016555,-0.34473247686036174,-0.2938911970701962
4214190,Lower Moreland Township SD,PA,0.7069252400295005,0.41421914627900897,-0.29270609375049156,173.42857142857142,0.1936245572609209,0.9875601899726744,0.507100469974939,-0.4804597199977354,0.6736044807382852,0.3912914173376403,-0.2823130634006449,0.39462189732294944,0.11840697252701472,-0.27621492479593474
4222440,Seneca Valley SD,PA,0.640197971088256,0.34798980557812537,-0.2922081655101307,537.2222222222222,0.0,,0.584017139183139,,0.650468106513471,0.37613029147574145,-0.2743378150377295,0.16078217474669557,-0.1341206948031796,-0.29490286954987516
5504830,Franklin Public School District,WI,0.6073490932287932,0.315582461886416,-0.2917666313423772,329.55555555555554,0.125249500998004,0.9482274130441244,0.7595708800816948,-0.18865653296242957,0.6124814243061896,0.33210708807408745,-0.2803743362321021,0.07106051872503692,-0.15710548992731035,-0.22816600865234726
4210590,Garnet Valley SD,PA,0.7775132249349794,0.4858876290274667,-0.29162559590751275,351.6666666666667,0.20926899187768752,1.1456304439830838,0.882852845314316,-0.2627775986687678,0.6924841127288659,0.3925726376364329,-0.299911475092433,0.27003796774778716,-0.03925358383637239,-0.30929155158415955
2511460,Swansea,MA,0.5137992770358103,0.22269346854905617,-0.29110580848675416,167.66666666666666,0.0,,,,0.5310049392865956,0.2415099041311767,-0.28949503515541897,0.27669153952658204,-0.2429690064313871,-0.5196605459579692
4217220,North Hills SD,PA,0.7233321175927043,0.43531332352385266,-0.28801879406885167,335.22222222222223,0.0,,0.9039238089322618,,0.7373667802625161,0.4737104329646508,-0.2636563472978653,0.23473346694269923,-0.0054731878873683385,-0.24020665483006756
900120,Avon School District,CT,0.7994868342415002,0.5119723663338868,-0.2875144679076135,241.22222222222223,0.21759890859481582,1.1776766559558465,0.7881971379541142,-0.3894795180017323,0.7569678189042545,0.5132959610750969,-0.24367185782915757,-0.10862201219945447,-0.19353014046375291,-0.08490812826429844
4207320,Danville Area SD,PA,0.49608135928200814,0.20974011865811695,-0.2863412406238912,172.66666666666666,0.0,,,,0.49121088888494424,0.19837419203192255,-0.2928366968530217,-0.09405062203096477,-0.24359129679403205,-0.14954067476306726
2626280,Okemos Public Schools,MI,0.682558049470838,0.39680080367164633,-0.28575724579919165,324.5,0.0,,0.648800350741714,,0.7151959245402271,0.3851584443930031,-0.33003748014722395,0.1368188610162149,-0.39288962807718497,-0.5297084890933998
5102980,Poquoson City Public Schools,VA,0.539078792812927,0.2534086717529673,-0.28567012105995976,157.55555555555554,0.0,,,,0.5367423924879486,0.24905403516530933,-0.2876883573226393,0.15690681136684134,-0.26994955064872156,-0.4268563620155629
3904718,Chardon Local,OH,0.7557565848921745,0.4701562567370205,-0.28560032815515396,203.33333333333334,0.0,,,,0.7855903196797069,0.6552769021175218,-0.13031341756218517,0.41943909220894177,0.1215000637788672,-0.2979390284300746
2507680,Mendon-Upton,MA,0.5823404664713033,0.2995467645452005,-0.2827937019261028,178.88888888888889,0.0,,,,0.5644680670293897,0.288533469250481,-0.27593459777890866,0.19398093507031,-0.21341687025723013,-0.4073978053275401
3404500,Edison Township School District,NJ,0.8473372781767015,0.56580352381832,-0.28153375435838146,1320.5555555555557,0.685129740518962,1.168966907683567,0.906787411883928,-0.26217949579963895,0.28829626699651145,0.008013849840853375,-0.2802824171556581,-0.008214463105372539,-0.3045359647375234,-0.2963215016321509
5100270,Arlington County Public Schools,VA,0.4971593654264396,0.21591323247895597,-0.2812461329474837,2123.222222222222,0.0921591348010815,0.5701129744781525,0.32576697570902985,-0.2443459987691226,0.8779399077696174,0.7281446407956582,-0.14979526697395917,-0.2276857416315853,-0.642859342554214,-0.41517360092262867
903537,Regional School District 15,CT,0.5829487227656645,0.30187811181962637,-0.2810706109460381,255.66666666666666,0.0,,,,0.5914894408943276,0.3145089059693189,-0.27698053492500874,0.15864144140026543,-0.17517790424875174,-0.33381934564901716
3404140,East Greenwich Township School District,NJ,0.58049479493593,0.29987658801228884,-0.2806182069236412,176.33333333333334,0.0,,,,0.5928190673406211,0.3090783414427743,-0.28374072589784677,,,
4218270,Owen J Roberts SD,PA,0.7229225599580865,0.4441432679676774,-0.27877929199040913,432.77777777777777,0.057892705519104595,0.941661624978093,0.9872259632992425,0.04556433832114948,0.7725902857541355,0.45159322884030767,-0.3209970569138278,0.021094118891933373,-0.0794354558247526,-0.10052957471668597
3703720,Polk County Schools,NC,0.4975535783546072,0.21912744726666886,-0.27842613108793834,167.11111111111111,0.0,,,,0.5978394808552712,0.31568978977814094,-0.2821496910771302,0.17561606126188892,-0.14349758304911295,-0.31911364431100187
2508730,North Attleborough,MA,0.5975277234158622,0.3200289258788948,-0.27749879753696743,335.22222222222223,0.024806201550387597,0.920348817317938,0.7925856595961467,-0.12776315772179136,0.5913713871598961,0.3273762922117411,-0.26399509494815504,0.13938992371377054,-0.13350700781945216,-0.2728969315332227
4214760,Marple Newtown SD,PA,0.650504030562335,0.37494030690592695,-0.275563723656408,255.88888888888889,0.08113329040566646,0.8466649114490417,0.521760013396282,-0.3249048980527597,0.6621187987869992,0.36485394668402227,-0.29726485210297693,0.3502084360889633,0.05329895688590517,-0.2969094792030581
3409600,Mantua Township School District,NJ,0.6274122287355255,0.35502492685450865,-0.27238730188101684,165.55555555555554,0.0,,,,0.6768375664022299,0.4242758064328938,-0.2525617599693361,0.3096902432425677,-0.11517995705925704,-0.42487020030182476
3416980,Warren Township School District,NJ,0.842460314736144,0.5701627799952013,-0.27229753474094276,179.11111111111111,0.23529411764705882,1.4193149665935854,0.9476301029293768,-0.4716848636642086,0.7132668428469604,0.4883128317855456,-0.22495401106141483,,,
1302220,Forsyth County,GA,0.7252376467721646,0.453076770668823,-0.2721608761033416,3721.8888888888887,0.24432245783345877,1.3723587912374857,1.0092670347755517,-0.36309175646193403,0.6575504258741909,0.30237313033255475,-0.35517729554163613,-0.1108445991876773,-0.377604730008009,-0.2667601308203317
1706450,Bloomingdale SD 13,IL,0.954223712914673,0.6851929582620434,-0.2690307546526296,154.77777777777777,0.1774193548387097,1.4023969808965078,1.2776615618435518,-0.12473541905295593,0.9181311489782075,0.589938094528197,-0.32819305445001046,,,
4219050,Phoenixville Area SD,PA,0.5662487218041123,0.2975259211836983,-0.26872280062041404,298.22222222222223,0.0,,,,0.7191676894572515,0.5469044049266216,-0.1722632845306299,-0.003116180979189946,-0.3945510772012067,-0.39143489622201677
4205310,Central Bucks SD,PA,0.7260420335683311,0.4574111395180092,-0.26863089405032187,1322.3333333333333,0.09290454313425217,1.117450532436538,0.7488355352801653,-0.3686149971563727,0.7219526643964248,0.47915174270541216,-0.24280092169101264,0.13956552538554948,-0.13392126329756915,-0.2734867886831186
2717780,Lakeville Area Schools,MN,0.4888059337674238,0.22108448355997481,-0.267721450207449,796.5555555555555,0.04395373291272345,0.5724211300655581,0.36941255975435766,-0.2030085703112004,0.5648150677502898,0.32431609777264053,-0.24049896997764925,-0.06845827268837046,-0.3638038095615735,-0.29534553687320303
2620730,Lake Orion Community Schools,MI,0.5424206957253075,0.2756695041719239,-0.2667511915533836,534.0,0.006351222610352493,0.736591919956632,0.535338425839432,-0.20125349411719995,0.6096081264596485,0.3464829762758226,-0.2631251501838259,0.1206271727172758,-0.18387799559176524,-0.30450516830904106
2742160,Wayzata Public School District,MN,0.7244264256851204,0.4576783240216469,-0.2667481016634735,873.1111111111111,0.23216601815823606,1.0329252602759058,0.7250911822400145,-0.30783407803589136,0.7583144397097314,0.5065157591083536,-0.2517986806013779,-0.09324891433345867,-0.37402104138068926,-0.2807721270472306
2931500,Webb City R-VII,MO,0.5453955152732372,0.2864442916110648,-0.2589512236621723,354.55555555555554,0.0,,,,0.5719030890125265,0.327634090002393,-0.2442689990101335,0.21857681184985295,0.01755626027342927,-0.20102055157642368
2502940,Braintree,MA,0.7824776498453055,0.523793979838444,-0.25868367000686154,460.55555555555554,0.20770338372930167,0.9641804338225545,0.8133111722096843,-0.15086926161287018,0.8025209198086856,0.5080997483790725,-0.2944211714296131,0.400307428410662,0.09246030101913645,-0.3078471273915256
2918690,Lindbergh Schools,MO,0.5444124247692337,0.2874231324659032,-0.2569892923033305,527.0,0.03731577296958294,0.8608766519235592,0.5332742166220862,-0.32760243530147304,0.5676372532000827,0.32038508256758846,-0.24725217063249427,0.038035025469766386,-0.251427360198095,-0.28946238566786137
3403270,Cliffside Park School District,NJ,0.49024289282422256,0.23439880092757023,-0.25584409189665236,196.11111111111111,0.0,,,,0.6142913303606501,0.5455884439565031,-0.06870288640414701,0.34329437642807176,0.024291111759633114,-0.31900326466843865
2632850,St. Joseph Public Schools,MI,0.5115895808835936,0.2573272965430104,-0.25426228434058323,205.44444444444446,0.0,,,,0.576270169359481,0.37360887186007724,-0.20266129749940381,0.06428837407555349,-0.2772218847857413,-0.34151025886129477
3402580,Caldwell-West School District,NJ,0.6102565623303268,0.35600293796750293,-0.25425362436282384,194.25,0.0,,,,0.6233471889617951,0.41336523968662403,-0.20998194927517105,0.12687475499026263,-0.5027545562104289,-0.6296293112006914
3418360,Wyckoff Township Public School District,NJ,0.9148306465956048,0.6609586680276408,-0.25387197856796395,214.11111111111111,0.0,,,,0.8846145924867916,0.6415203071845815,-0.2430942853022101,,,
4206960,Council Rock SD,PA,0.5986712126306264,0.3457746489855884,-0.252896563645038,804.8888888888889,0.09203722854188211,1.03932498485601,0.6528874343675523,-0.38643755048845774,0.5673280390586082,0.3055065791389712,-0.26182145991963696,0.11641890045091363,-0.08046466485115046,-0.19688356530206408
2012000,Blue Valley,KS,0.787139250671742,0.5343063347889854,-0.2528329158827566,1624.111111111111,0.15456989247311828,1.0442468033927257,0.7624102542044364,-0.28183654918828926,0.7985168560527122,0.5598283301378744,-0.2386885259148378,0.12169480233657042,-0.07094422431965544,-0.19263902665622584
2634260,Troy School District,MI,0.7286032517935431,0.4764277415205815,-0.25217551027296164,932.1111111111111,0.33303134625838016,1.0890920885219555,0.7534976185713065,-0.335594469950649,0.591702803378294,0.36218625627657075,-0.2295165471017232,0.011934031557271197,-0.13332901268207867,-0.14526304423934985
2905310,Blue Springs R-IV,MO,0.5396229934639926,0.2885221708579284,-0.25110082260606414,1119.0,0.02089864158829676,0.6631920504748705,0.36373979145031593,-0.2994522590245546,0.6388625104932859,0.4009480479617287,-0.23791446253155718,0.21432832312051145,-0.08043946574416184,-0.2947677888646733
620370,Laguna Beach Unified,CA,0.9105630159285185,0.6608268786073869,-0.24973613732113165,196.33333333333334,0.0,,,,0.8987672543536208,0.6708085529912075,-0.22795870136241336,0.5233099666006881,0.4036229002993981,-0.11968706630128995
5602070,Park County School District # 6,WY,0.6127954953456587,0.3672753450139461,-0.2455201503317126,161.11111111111111,0.0,,,,0.6493147775287401,0.3878135343295728,-0.26150124319916734,0.28981842125927604,0.09629810912032334,-0.1935203121389527
900840,Colchester School District,CT,0.5189511819454711,0.2745385800342806,-0.24441260191119046,165.66666666666666,0.0,,,,0.5598982283675497,0.3208914917935943,-0.23900673657395538,-0.003769488032055932,-0.10082287917848666,-0.09705339114643073
2003360,Andover,KS,0.6056494978221191,0.362684669701787,-0.2429648281203321,417.77777777777777,0.04958349861166204,0.797054164697373,0.8373082994204434,0.04025413472307038,0.637596112869714,0.4024013543146079,-0.23519475855510608,0.12259116612117246,-0.17041596181408292,-0.2930071279352554
2508310,Nashoba,MA,0.8539968821112502,0.6114864007280642,-0.2425104813831861,252.88888888888889,0.0,,,,0.8581969477407664,0.6478897942947391,-0.21030715344602724,0.21874042057340257,0.04884293416007748,-0.16989748641332508
2510560,Scituate,MA,0.9707084869169483,0.730883013082014,-0.23982547383493436,216.88888888888889,0.0,,,,1.0031856265877854,0.7590554604210279,-0.24413016616675753,0.43197115678537135,0.10362308952731873,-0.3283480672580526
1802550,Danville Community School Corporation,IN,0.5262117485480382,0.2871875928766315,-0.23902415567140672,190.66666666666666,0.0,,,,0.5445728237480125,0.3409054108651543,-0.20366741288285822,0.1893054190106852,0.01179070873264186,-0.17751471027804333
1922470,Pella Community School District,IA,0.5087047424057104,0.2722781444961027,-0.23642659790960768,180.88888888888889,0.0,,,,0.5509244909024543,0.28556114825276263,-0.2653633426496917,-0.0008704357561934192,-0.24812624087068844,-0.24725580511449502
3904549,Mentor Exempted Village,OH,0.5110454734642288,0.2749277667311474,-0.2361177067330814,542.2222222222222,0.0,,,,0.552116920490065,0.3237526923136737,-0.2283642281763913,0.13903352409709013,-0.13604977630808746,-0.2750833004051776
901560,Farmington School District,CT,0.8727846384049148,0.6366673459858488,-0.23611729241906598,310.0,0.2486278814489572,1.3273534798443045,1.037201937873111,-0.2901515419711935,0.8277516549859067,0.5959022577742398,-0.23184939721166697,0.18171434483142432,0.02628643405682424,-0.15542791077460008
3403990,Dumont Public School District,NJ,0.7171967982916683,0.48152612060505523,-0.23567067768661304,187.0,0.18805704099821746,1.1707325514063793,0.7903516207980025,-0.38038093060837685,0.7023804405667198,0.5366083570027341,-0.16577208356398565,0.3426402671770581,0.13792349154999034,-0.20471677562706775
3170110,Elkhorn Public Schools,NE,0.8756218714012779,0.6408977557658585,-0.2347241156354194,732.7777777777778,0.0582910134687569,1.0674051924578656,0.8406245588153483,-0.22678063364251733,0.8980179285215306,0.6542007739012307,-0.24381715462029996,0.3157014735148704,0.07607149406417035,-0.23962997945070003
1719500,Homer CCSD 33C,IL,0.5395053328661743,0.3111706377550495,-0.2283346951111248,410.3333333333333,0.0,,,,0.5727777905196043,0.31091910120180555,-0.26185868931779877,0.11439517901919952,-0.13849600737064094,-0.2528911863898404
3407530,Hopewell Valley Regional School District,NJ,0.8927110512709809,0.6669609624376586,-0.22575008883332237,258.0,0.1387596899224806,1.3122622756821005,0.9767856074992247,-0.3354766681828758,0.8061742265298433,0.6373256435866365,-0.16884858294320682,,,
2926850,Rockwood R-VI,MO,0.4880091936433396,0.2627510074488645,-0.22525818619447513,1509.7777777777778,0.09543613877640364,0.9038520275780204,0.7377371729742626,-0.16611485460375786,0.5489266390365678,0.26585589444113206,-0.28307074459543574,-0.25615173060699115,-0.5069447376162778,-0.25079300700928664
1703900,Aptakisic-Tripp CCSD 102,IL,0.9183722690716632,0.6936369869913324,-0.2247352820803309,252.0,0.4838917525773196,1.2299244220128271,0.9358046166309134,-0.29411980538191373,0.7420231540558648,0.3899383983635544,-0.35208475569231046,0.1985485105176742,-0.04221324898060466,-0.24076175949827885
3904986,Lake Local,OH,0.6813167030861205,0.4566523251336286,-0.2246643779524919,244.77777777777777,0.0,,,,0.6923597530572831,0.4902269604576938,-0.20213279259958933,0.23554316907748885,0.1857871358999869,-0.049756033177501935
3904737,Oak Hills Local,OH,0.49173509163702306,0.26818463980573626,-0.2235504518312868,598.0,0.0,,,,0.543880167700624,0.3352672044416353,-0.20861296325898865,0.15187048776415868,-0.06499391641369547,-0.21686440417785413
3404110,East Brunswick Township School District,NJ,0.7772669808585414,0.5538340896726269,-0.22343289118591447,575.2222222222222,0.33706253585771656,1.2290395512428212,1.0307004526897172,-0.19833909855310394,0.5611316939004033,0.37699381232711904,-0.18413788157328426,0.12261288294233856,-0.06704519625474721,-0.18965807919708577
2618840,Hudsonville Public School District,MI,0.6552076404645364,0.43225034270497414,-0.22295729775956225,518.6666666666666,0.0,,,,0.6995962166926888,0.4647654157515899,-0.23483080094109887,0.31841898949136543,0.07398292649322132,-0.24443606299814413
4225290,West Chester Area SD,PA,0.6547225394182286,0.43318561250639753,-0.22153692691183102,872.0,0.08785578747628084,1.0553654611963785,0.7391046412838076,-0.31626081991257093,0.7376423430572925,0.517335313023928,-0.2203070300333645,-0.1058616210511006,-0.3099078349694008,-0.2040462139183002
2502640,Beverly,MA,0.5086202792378595,0.2888784126671256,-0.21974186657073386,364.77777777777777,0.0,,,,0.6223545468575945,0.4303136245779616,-0.19204092227963293,0.03211417056036203,-0.3345511717297704,-0.3666653422901324
3417700,West Windsor-Plainsboro Regional School District,NJ,0.847679686439734,0.629312309174619,-0.21836737726511501,739.7777777777778,0.7317182593091073,0.9938686753148853,0.8034394498900178,-0.1904292254248675,0.653989785461245,0.2863101473288261,-0.3676796381324189,-0.1654292053108319,-0.4621634539097906,-0.2967342485989587
1721030,Kildeer Countryside CCSD 96,IL,0.958524466706894,0.7403520237929202,-0.21817244291397375,363.55555555555554,0.365,1.3875169455193213,1.0849409218680712,-0.30257602365125,0.7976061161230373,0.5303160082902448,-0.2672901078327925,0.31832475675583777,0.02033776561131343,-0.2979869911445243
3413650,Randolph Township School District,NJ,0.5899026623618298,0.3720243650689976,-0.21787829729283215,320.44444444444446,0.1578672242550967,0.9509942162905235,0.8899829042052412,-0.06101131208528232,0.6179624080868782,0.418922071236907,-0.1990403368499712,-0.14815915245394462,-0.42688098995309987,-0.27872183749915524
5300150,Anacortes School District,WA,0.4809143217565384,0.26375933870029494,-0.21715498305624348,211.11111111111111,0.0,,,,0.573075831389606,0.3546600260452573,-0.21841580534434873,-0.15295600619443095,-0.21768705386456189,-0.06473104767013094
4700154,Lakeland,TN,0.8775022941577395,0.6603877609382697,-0.21711453321946983,171.75,0.0,,1.1532737202194006,,0.9591669265853932,0.7127486451495249,-0.2464182814358683,0.3783375990525379,,
2512660,Westford,MA,0.82965327996975,0.6134917770608849,-0.21616150290886516,357.1111111111111,0.29907407407407405,1.095964751173822,0.8699186098072577,-0.2260461413665643,0.7296472101055915,0.5273240484920926,-0.20232316161349895,0.26456996010737516,-0.051103786970490894,-0.31567374707786605
3415210,South Brunswick School District,NJ,0.710422162981863,0.49546397457326735,-0.21495818840859565,620.1111111111111,0.6398801416507763,0.9932018382113189,0.8080924738343027,-0.1851093643770162,0.3515002767686886,0.15412891289220734,-0.19737136387648127,-0.1785498998885688,-0.4384699666321377,-0.25992006674356893
903538,Regional School District 16,CT,0.6252975646243271,0.41118297495130446,-0.2141145896730226,153.88888888888889,0.0,,,,0.6461165992471313,0.4664521018667767,-0.17966449738035456,0.28511931530558604,0.062247206997580795,-0.22287210830800525
2629940,Rochester Community School District,MI,0.5590815615361245,0.34515120595877447,-0.21393035557735007,1105.111111111111,0.13598074608904934,0.7552158218175418,0.5841471455815089,-0.17106867623603284,0.5746286184910606,0.34524117632951423,-0.22938744216154638,-0.08119483681234894,-0.2408963093061144,-0.15970147249376543
3904364,Brecksville-Broadview Heights City,OH,0.8474141087952437,0.6338342356152097,-0.21357987318003402,273.6666666666667,0.013513513513513514,,,,0.8732850900872244,0.5979865425313095,-0.275298547555915,0.2555150536331061,0.06831910360968196,-0.18719595002342415
4210980,Greater Latrobe SD,PA,0.5297564988107986,0.31644883355645065,-0.2133076652543479,272.22222222222223,0.0,,,,0.5474722050692717,0.3197133880283603,-0.22775881704091144,0.19915710713517296,-0.11785870133032576,-0.3170158084654987
3409870,Medford Township School District,NJ,0.7804096164720415,0.5672048863534331,-0.2132047301186084,283.3333333333333,0.0,,,,0.8054899193036672,0.5826695909394342,-0.22282032836423304,,-0.32226694030131253,
4202850,Pine-Richland SD,PA,0.9222232765594865,0.7090407372735652,-0.21318253928592135,341.77777777777777,0.03827751196172249,1.3627052194938492,1.068920840925463,-0.29378437856838624,0.9181340680285286,0.6890870237559968,-0.22904704427253175,0.36591534737883447,0.04123865198480692,-0.32467669539402755
4400150,Chariho,RI,0.6092413995220946,0.39637297783975267,-0.21286842168234188,230.22222222222223,0.0,,,,0.647062765871445,0.4378608910464042,-0.20920187482504077,0.1463906432437476,-0.05728414582218231,-0.2036747890659299
3904657,Olmsted Falls City,OH,0.5009811495732376,0.28823515432315944,-0.21274599525007815,262.44444444444446,0.0,,,,0.49666015364693067,0.3034810994346661,-0.19317905421226456,0.11738181897517484,-0.2803635661916771,-0.397745385166852
903520,Regional School District 10,CT,0.546111089006738,0.33365979112085414,-0.21245129788588385,169.88888888888889,0.0,,,,0.5551911521288269,0.37360760632431855,-0.1815835458045083,0.24456207929372595,0.0333076359253335,-0.21125444336839244
4214250,Methacton SD,PA,0.5007196727188349,0.28862262376493575,-0.21209704895389914,365.22222222222223,0.16659101225601453,1.052782485965952,0.6321903809843522,-0.4205921049815998,0.4815160810898978,0.308661240455573,-0.17285484063432477,-0.03528981636612341,-0.23117605610685132,-0.1958862397407279
