sedalea,sedaleaname,subject,grade,year,stateabb,cs_mn_all,tot_asmt_all,cs_mn_asn,tot_asmt_asn,cs_mn_blk,tot_asmt_blk,cs_mn_hsp,tot_asmt_hsp,cs_mn_wht,tot_asmt_wht,cs_mn_ecd,tot_asmt_ecd,cs_mn_nec,tot_asmt_nec
2626130,Novi Community School District,rla,3,2013,MI,.5067477697999758,460,.4270080739080097,163,-.0317587312240151,37,,,.6634285734217349,238,-.1021544017666194,33,.5481866901304463,427
2626130,Novi Community School District,rla,3,2014,MI,.5111874118239286,450,,,.2580424997017332,31,,,.5087997786920451,215,.0410526285164821,37,.5531884691707961,413
2626130,Novi Community School District,rla,3,2015,MI,.5400005899076119,450,.7555150624550281,193,-.0163991789980912,40,,,.5282056927129437,192,-.1254179523064742,38,.6086271821216548,412
2626130,Novi Community School District,rla,3,2016,MI,.4612900103977451,505,.4979842996093197,227,-.1768248036919273,36,,,.5446314695473369,211,.0666046607570847,33,.4861717105720577,472
2626130,Novi Community School District,rla,3,2017,MI,.5345956735857018,499,.6041970930437315,228,.2492549554223313,31,,,.5448765113948473,205,-.0771147286166251,24,.5651499990637965,475
2626130,Novi Community School District,rla,3,2018,MI,.5896996948090066,453,.7630292396720993,240,-.0651665487590451,32,,,.4771912226792572,145,.1568478335241818,33,.6349273390207977,420
2626130,Novi Community School District,rla,3,2019,MI,.6551599394524541,457,.8520836359771655,204,-.0222887400744572,37,,,.6788856536527847,178,-.0843273125059292,40,.7048094701986947,417
2626130,Novi Community School District,rla,4,2009,MI,.487984257204457,458,.4774263479090811,117,.2459231585196151,21,,,.5356900793109197,308,-.0095763339584404,25,.5165982581059273,433
2626130,Novi Community School District,rla,4,2010,MI,.7440840235076328,458,.5751183729245701,149,.1970592887500206,39,,,.8075096366979896,258,.1229791038410188,48,.7865199413329684,410
2626130,Novi Community School District,rla,4,2011,MI,.7039250423879768,504,.9914470502356589,171,.1001036375256942,46,,,.7049673200280323,276,.1696113040356497,43,.7966257761535404,461
2626130,Novi Community School District,rla,4,2012,MI,.4782433604846753,437,.7612303692542163,155,-.3163293815661828,46,,,.4480615941115959,226,-.2970544309698024,51,.5785534231628617,386
2626130,Novi Community School District,rla,4,2013,MI,.5131901645341485,441,.6176240277342889,176,-.0764321204165092,37,,,.556846547000993,206,-.1398656748931362,37,.5745997387511037,404
2626130,Novi Community School District,rla,4,2014,MI,.4372484609983105,493,,,-.2778145592349616,41,,,.5716207545319292,244,-.3120220598094749,43,.5123189409803623,450
2626130,Novi Community School District,rla,4,2015,MI,.5887580902668713,468,.6455172790424649,193,.0981208467235299,34,,,.6033511165088249,212,.1442694034389489,36,.6143938660614886,432
2626130,Novi Community School District,rla,4,2016,MI,.7083450904195222,464,,,-.19099478921727,40,,,.647498955370867,193,.0283815310101929,37,.7535299337329057,427
2626130,Novi Community School District,rla,4,2017,MI,.6056932693791793,525,.6622788818150831,237,-.0741488935653841,38,-.0103656829748769,21,.7274075731688164,214,.1947699180798909,34,.6497296262301968,491
2626130,Novi Community School District,rla,4,2018,MI,.4261199277010723,524,.5839573216187546,245,-.1119186345506205,38,,,.4439767474294667,202,-.2239594892274951,46,.5025645712448511,478
2626130,Novi Community School District,rla,4,2019,MI,.6327870374544456,469,.8279554605652089,242,-.2439418503944682,31,,,.4903787710310519,158,-.0830573493178641,32,.6914824815865319,437
2626130,Novi Community School District,rla,5,2009,MI,.4600613435121694,507,.6600399363442307,145,-.2870793667454536,33,,,.5061366353173218,315,.1528664139800814,31,.4889824901733354,476
2626130,Novi Community School District,rla,5,2010,MI,.4747221402210259,467,.9471885006210391,109,-.4585220967529375,38,,,.5139404789528583,309,-.4090080843136527,46,.5516195600242267,421
2626130,Novi Community School District,rla,5,2011,MI,.6426139746302649,479,.8961602782919934,146,.0708063767918729,53,,,.692386358373851,259,.2020368904396572,57,.7106203107781944,422
2626130,Novi Community School District,rla,5,2012,MI,.551470289930298,529,.8181495819186114,179,-.1117214192022227,50,,,.534706382138739,290,-.2493047276909486,49,.6282405964372419,480
2626130,Novi Community School District,rla,5,2013,MI,.4341104254636793,470,.7382968413816647,172,-.5177985988046248,51,,,.4454330439378839,238,-.3320934728279091,53,.5300762318242552,417
2626130,Novi Community School District,rla,5,2014,MI,.4286385015698877,462,.6633052786753086,188,-.2864373229889246,34,,,.3725366267987864,217,-.5018181641161106,36,.5050956725202482,426
2626130,Novi Community School District,rla,5,2015,MI,.4883010888012047,501,.753214501807963,190,-.4887134534581529,38,,,.4719921707366181,246,-.6405630067222023,43,.5891890742024193,458
2626130,Novi Community School District,rla,5,2016,MI,.6049455108752131,501,.8529665526029646,208,-.0756544119775914,35,,,.5052806087694031,230,-.2457435766587817,40,.6616248291290133,461
2626130,Novi Community School District,rla,5,2017,MI,.5792411462625888,493,.6864614306318623,226,-.194336161726309,41,,,.6590629210870895,193,-.2273922561074613,39,.6386938009741455,454
2626130,Novi Community School District,rla,5,2018,MI,.6326255511897506,564,.7446996239731214,261,.0194945755698686,39,.3239717927445252,25,.6832523083055581,221,.1198722864401907,46,.6935112391838705,518
2626130,Novi Community School District,rla,5,2019,MI,.4631199616573659,522,,,-.1885824615018732,43,,,.5191521480538737,209,-.3250351802840475,51,.5468455020313299,471
2629940,Rochester Community School District,rla,3,2009,MI,.5029665726018204,802,.7314767261754894,106,-.3262423518717916,39,-.0566629138026841,31,.5426195748988958,617,-.0740958124415034,92,.5756441343826277,710
2629940,Rochester Community School District,rla,3,2010,MI,.4814437224331422,807,.6385497175073326,101,-.2009695845375614,43,-.2708524149439057,23,.5414393881919704,613,-.0791180012134602,102,.5504389379310395,705
2629940,Rochester Community School District,rla,3,2011,MI,.6023452669283357,794,.6423124941553688,107,-.4174318988088371,36,.0795895282665258,33,.6473614115932032,587,-.3066417640318769,109,.7145958167690291,685
2629940,Rochester Community School District,rla,3,2012,MI,.4072832262351003,844,.707825385382197,99,-.2586085471877157,58,-.1186015117109701,42,.4704349250498243,611,-.2900449023882654,139,.5421659588439961,705
2629940,Rochester Community School District,rla,3,2013,MI,.4863715160872458,795,.648538023074213,91,-.2797176871999409,54,-.1260114717964483,31,.5800055806993478,591,-.3775752189964791,138,.6700299253258292,657
2629940,Rochester Community School District,rla,3,2014,MI,.3663544294532807,807,.590774783615225,87,-.3230069521608022,31,,,.3987414836892881,614,-.3736574306770667,120,.4953781584557819,687
2629940,Rochester Community School District,rla,3,2015,MI,.4920043603146457,788,.642283351664523,84,.0800991856660611,28,,,.4956370566132344,623,-.0317138891165719,101,.5547316709888425,687
2629940,Rochester Community School District,rla,3,2016,MI,.5210368616253701,814,.7832138655617922,79,.1541634522888164,34,.2319313375631772,49,.5508574224008304,634,-.0617418902034328,96,.6041458181360391,718
2629940,Rochester Community School District,rla,3,2017,MI,.5388262742374347,795,.6243646373023876,98,.4728193525858991,25,.3741777542150252,51,.5576439551542235,591,-.0024794268640171,75,.5872778752877539,720
2629940,Rochester Community School District,rla,3,2018,MI,.5271087107549941,848,.8100474485239287,113,.311179971929466,28,.2489843119308528,56,.5235601000028105,625,-.0513463302078312,120,.6059477444762462,728
2629940,Rochester Community School District,rla,3,2019,MI,.472973676637805,844,.470640406346818,122,-.1916018501754118,33,.2521060594763633,55,.5315421631913496,603,-.1355050946878552,124,.5647238911809848,720
2629940,Rochester Community School District,rla,4,2009,MI,.5302311470373932,838,.8463940739619186,107,-.4261360376492103,34,.094242814912367,23,.5508965808008145,660,-.2719822697719831,93,.6319298515580897,745
2629940,Rochester Community School District,rla,4,2010,MI,.5795765785577652,806,.4797508582408864,100,-.1490230487843214,41,.1059308930487112,31,.6493134939329284,603,-.0211078247985406,128,.7090721825862716,678
2629940,Rochester Community School District,rla,4,2011,MI,.5270337179369434,851,.9328830521620933,105,-.3046390513319176,48,.0974797261864356,31,.5276150355493502,638,-.1583610625879579,126,.6612105892153579,725
2629940,Rochester Community School District,rla,4,2012,MI,.4947092023760514,818,.8386317651017485,113,-.3310790228246071,41,.1859739373811009,32,.4957630701308432,603,-.3165697913487009,132,.6463664826191635,686
2629940,Rochester Community School District,rla,4,2013,MI,.4729436943852835,846,.4451987809160601,107,-.1049548116461034,48,,,.5733995291973232,612,-.2161341606881212,138,.6138092381115045,708
2629940,Rochester Community School District,rla,4,2014,MI,.5349883804709645,821,.7571107536629021,95,-.3198657672278793,49,,,.6006510617650811,617,-.3822015996753098,127,.7061394381356376,694
2629940,Rochester Community School District,rla,4,2015,MI,.5081812864993175,831,.775106613235571,89,-.1431104459918226,31,.4515161339030885,42,.5166154192205799,630,-.1380414395010668,124,.6184057891215653,707
2629940,Rochester Community School District,rla,4,2016,MI,.6511702493518795,831,.79360544913047,97,.2565455124881205,23,.1778612976495536,44,.6489513703976861,644,.0766628847986174,84,.7091909111651201,747
2629940,Rochester Community School District,rla,4,2017,MI,.605097722979321,851,.6919469887670927,86,-.0801637301585958,34,.1873643306433955,60,.6675215413388735,653,-.1725222837350323,86,.6771362491465792,765
2629940,Rochester Community School District,rla,4,2018,MI,.6031954474736846,826,.6859561470213245,104,.1700230992149076,26,.1501250561174777,59,.6341506006474619,603,.0541808052241941,104,.6704659388175149,722
2629940,Rochester Community School District,rla,4,2019,MI,.5633092198062828,862,.8031738385690239,119,.1602730645877435,27,.2524926542962669,64,.5623195600240506,628,.0318117083988682,126,.6580245393437889,736
2629940,Rochester Community School District,rla,5,2009,MI,.5625900330137474,869,.7055182077442661,115,-.1326217765093237,46,.2537835811733526,20,.6038881439701015,674,-.1097868911549553,104,.6570244844046645,765
2629940,Rochester Community School District,rla,5,2010,MI,.6094390177108244,865,.9175673199774791,108,-.3173341251851949,45,-.4512866996699495,26,.6053686599884236,654,-.1922224529939363,128,.7425462322158116,737
2629940,Rochester Community School District,rla,5,2011,MI,.87746636618011,818,.8825544447461925,95,-.1389903870163501,47,.3311387780070487,48,1.100962473038439,603,-.0237249544173832,115,1.072118608096188,703
2629940,Rochester Community School District,rla,5,2012,MI,.5600831116890564,868,.9200006699021636,111,-.1562617431478677,50,.5292587425118406,31,.5536328675255837,648,.0276680710033868,142,.6655662289838427,726
2629940,Rochester Community School District,rla,5,2013,MI,.6620244930657233,850,.7284148023641885,114,-.0498208396457689,40,,,.7101091833434842,633,-.0755634635097542,140,.8055521717221842,710
2629940,Rochester Community School District,rla,5,2014,MI,.5353695122917702,856,.6685060563156521,110,-.3748649224572939,42,,,.6167666994482347,619,-.0824443932150329,135,.6478583690724391,721
2629940,Rochester Community School District,rla,5,2015,MI,.6298861435358381,858,.8253458046787241,96,-.2428892676653239,55,.1163873451527854,42,.6984285186107171,635,-.1121371313663126,132,.7633024334078951,726
2629940,Rochester Community School District,rla,5,2016,MI,.6008853177199817,841,.8443341619234825,92,-.078236422257839,30,.4556603100436713,43,.6134311643894835,639,-.2558192643668695,97,.7076749884233974,744
2629940,Rochester Community School District,rla,5,2017,MI,.654394894926407,852,.7637833102961569,96,.184243913523875,25,.3574720605243237,57,.6758761734863931,650,.0110512763204447,83,.7193581386412998,769
2629940,Rochester Community School District,rla,5,2018,MI,.5299059470771583,873,.7409765297117994,89,.0815591735533003,34,.0186885037840847,64,.5923859585777682,663,-.1280747372267138,112,.6210210553013047,761
2629940,Rochester Community School District,rla,5,2019,MI,.5905523268089251,844,.6992148544540169,106,.0260452820793964,27,.4852716685861247,56,.6003870807429571,622,.0481221206695898,110,.6732963354757103,734
2634260,Troy School District,rla,3,2009,MI,.4260770489005113,847,.6466778287343832,234,-.0629404051040714,60,,,.4082157845388996,533,-.1672260502384133,79,.492779906668414,768
2634260,Troy School District,rla,3,2010,MI,.4878589982703114,829,.8099638429978046,226,-.055421318423504,35,,,.3747706559811481,512,-.0085215384492002,109,.5459685373261731,720
2634260,Troy School District,rla,3,2011,MI,.5230785646118639,846,.7167549821110413,255,.0435304020248899,40,-.0048492396419861,21,.4146582730904582,494,-.1127654125164819,108,.600356467008647,738
2634260,Troy School District,rla,3,2012,MI,.4753883106480918,876,.7260337604246307,258,-.0658687452821103,45,.175017270564542,29,.453657571182388,513,-.0869417611065189,107,.5536215658516978,769
2634260,Troy School District,rla,3,2013,MI,.525171077550614,899,.837275779903533,285,-.0249241997604999,53,,,.4133705195252489,499,-.111164279849947,130,.6338688207384905,769
2634260,Troy School District,rla,3,2014,MI,.5305201544380016,943,.8158546740796666,318,-.1064200376252147,52,,,.4484916646597638,506,-.2483903119295039,121,.6401890979267861,822
2634260,Troy School District,rla,3,2015,MI,.783562291897602,919,,,.1223913424413667,45,,,.7186844654695262,535,.2720233779934597,124,.8468929018000882,795
2634260,Troy School District,rla,3,2016,MI,.5581817066833463,965,.816947022103514,336,-.1266213372017482,48,,,.4889899028968875,527,-.2009328989152631,134,.6669733257056164,831
2634260,Troy School District,rla,3,2017,MI,.5669599685685844,934,.846555104292258,356,-.0826023589485357,49,,,.4364576881959217,471,-.0960220396324276,125,.664841437310005,809
2634260,Troy School District,rla,3,2018,MI,.6698154756870052,839,,,-.2521404116412901,31,,,.537193565351711,449,-.0990741427880547,133,.7891073304772842,706
2634260,Troy School District,rla,3,2019,MI,.7519504288907664,907,1.008028822754135,361,-.20757515681273,35,,,.6458516146976503,453,.0101760980430865,112,.8369928932331711,795
2634260,Troy School District,rla,4,2009,MI,.4250361761579956,847,.68393045605966,254,-.1254403647129853,57,,,.3773383609169604,520,-.3833307817614559,75,.5001759980533319,772
2634260,Troy School District,rla,4,2010,MI,.4478681744898829,863,.570050037981974,228,-.3420598688430956,47,,,.4812646828196614,543,-.1289462735874749,116,.5210684715595937,747
2634260,Troy School District,rla,4,2011,MI,.6023070526893679,830,.9547534202226036,221,-.1282128615592124,38,.245972351145154,25,.5154661436287817,511,-.1181223377544881,101,.7141479307407834,729
2634260,Troy School District,rla,4,2012,MI,.5652528233476395,871,.8758785436501256,263,-.1411561310148643,47,,,.5091599481383946,507,-.1126677143037866,117,.6641295211599576,754
2634260,Troy School District,rla,4,2013,MI,.5595387435951406,910,.7390456225269061,281,-.0952902209339752,43,,,.5761355312089039,523,-.1019308323053442,113,.6556483339615031,797
2634260,Troy School District,rla,4,2014,MI,.455658700121334,911,,,.1509795012849766,52,,,.3904792812274134,504,-.2022844717060552,136,.5763280450610057,775
2634260,Troy School District,rla,4,2015,MI,.9948781822211108,945,1.392238795820878,329,.1947590538802146,52,.6404140663176346,28,.8632076597055222,494,.2082974301604911,118,1.0784435107264,827
2634260,Troy School District,rla,4,2016,MI,.8112464111250683,942,1.119757317524269,307,.0885369154142405,40,,,.7327314732353341,535,.0486308826311411,105,.8883033248926094,837
2634260,Troy School District,rla,4,2017,MI,.8452789629153484,982,1.242275371160098,348,.1613119597907974,47,.2522445611119517,27,.7074929188315855,528,-.0799774822165069,148,.9897165117064403,834
2634260,Troy School District,rla,4,2018,MI,.7527236603220878,947,1.250581069168533,380,.1040105816414263,45,,,.5604781406210649,467,.0320095409745378,144,.8844584692463094,803
2634260,Troy School District,rla,4,2019,MI,.7930956522737211,860,1.095630290747827,340,-.0662449106872608,35,,,.6869644780856914,440,.1452694768990583,138,.9316180711487538,722
2634260,Troy School District,rla,5,2009,MI,.5870765343185687,938,.8330009963197733,252,.0071470823408123,53,,,.5512009622903568,614,-.0794805405342741,88,.6525900113123841,850
2634260,Troy School District,rla,5,2010,MI,.5113065324153965,867,.8483300630402465,237,-.3821091706279258,44,,,.4133080803172666,539,-.249094002351467,109,.5574591790748042,758
2634260,Troy School District,rla,5,2011,MI,.642574652848911,885,.7896258888150027,246,-.1235443447802489,53,.8752501566073131,25,.6373791175453861,535,-.0222994959642663,126,.7428400776226495,759
2634260,Troy School District,rla,5,2012,MI,.7145409611871291,855,1.111046843803146,233,.1246673057674035,42,.2714053653647566,26,.6128349858369816,517,.025882729590613,93,.7991875315499576,762
2634260,Troy School District,rla,5,2013,MI,.587311140545036,875,.9053956356426512,268,.0182612724781043,40,,,.5085671193791615,510,-.0343699396680249,128,.6875590297611888,747
2634260,Troy School District,rla,5,2014,MI,.6202890729375482,954,.8947899333856013,309,.0523810148468256,46,,,.5538298743693904,532,.0338239857640144,118,.6988570986349162,836
2634260,Troy School District,rla,5,2015,MI,.7194882449348272,898,.9847791239895035,302,.1524192378992005,46,,,.6146393650490209,484,.1020087897833168,128,.8150085111524176,770
2634260,Troy School District,rla,5,2016,MI,.7162488686114477,971,1.117063454077817,347,-.1350588292875121,54,,,.5778620262339763,500,-.1388871309743784,109,.814123698521295,862
2634260,Troy School District,rla,5,2017,MI,.7086072995175228,954,1.011678000254677,311,-.0692504921355602,38,,,.597739147985199,541,-.0092053536972089,107,.789507372157997,847
2634260,Troy School District,rla,5,2018,MI,.7763843357804817,1000,1.154550171082057,368,.1043718248688106,41,,,.6312226780734195,527,.0450621428296955,173,.9349579080391349,827
2634260,Troy School District,rla,5,2019,MI,.7016987848572882,966,1.083814437343697,389,-.2555469133795224,48,.1355006977420406,32,.5162755391956714,470,.0917073315471598,160,.8054502127646161,806
2635160,Walled Lake Consolidated Schools,rla,3,2009,MI,.1814316479440628,1119,.4125765825430071,89,-.1683789396308549,72,-.131869764197608,38,.203256744812011,915,-.2657074566080505,174,.261471656811808,945
2635160,Walled Lake Consolidated Schools,rla,3,2010,MI,.1535785850797972,1122,.2739379173863051,93,-.1735882679066604,89,-.2109658213685425,32,.2088038419372839,886,-.2563750029134488,240,.2608844115624818,882
2635160,Walled Lake Consolidated Schools,rla,3,2011,MI,.0973674499567446,1108,.3594877530549313,72,-.5458519480902321,91,-.4577761129106347,39,.1748683167682931,894,-.4701085735872858,270,.285982847957897,838
2635160,Walled Lake Consolidated Schools,rla,3,2012,MI,.0798397801997453,1125,.3332436036733543,75,-.2226521706158822,102,-.0376407617793317,42,.0932975470744803,884,-.2778033523617967,308,.2125747339938588,817
2635160,Walled Lake Consolidated Schools,rla,3,2013,MI,.1836541009679288,1068,,,-.3712621414443486,90,.0480680810226628,34,.2436484078052505,835,-.2856959609893584,292,.3492004294031711,776
2635160,Walled Lake Consolidated Schools,rla,3,2014,MI,.1002731351653515,997,,,-.4214141568207475,70,-.4302842790092986,51,.1729066416919321,782,-.4904614701486998,271,.3215065386758963,726
2635160,Walled Lake Consolidated Schools,rla,3,2015,MI,.065794490475541,1094,,,-.5165482769442519,100,-.0935279547940621,47,.1194316539131402,851,-.414447539745822,273,.2199465190075927,821
2635160,Walled Lake Consolidated Schools,rla,3,2016,MI,.127730720854646,977,.313472137491206,72,-.4218410443132019,69,-.0049304434188407,59,.1705112789008894,745,-.3250322816720834,233,.2671472240380788,744
2635160,Walled Lake Consolidated Schools,rla,3,2017,MI,.0475905013390491,1010,,,-.4008394706012243,102,,,.1397247709420177,745,-.5268336958625756,249,.2397555026549525,761
2635160,Walled Lake Consolidated Schools,rla,3,2018,MI,.0825135623665995,988,,,-.4193062198384432,76,-.1562647903235166,58,.1424987286207417,746,-.3228979703709806,319,.283563226154472,669
2635160,Walled Lake Consolidated Schools,rla,3,2019,MI,.2516728872812863,964,.356180004345898,66,-.295485557234936,86,-.2421425708192639,58,.3326788228258749,713,-.0761831101281178,313,.4149143470451448,651
2635160,Walled Lake Consolidated Schools,rla,4,2009,MI,.3207102146045286,1182,.3324466844666987,72,-.2707216937903376,75,.0012904575003196,40,.3847695030431428,987,-.1741945511188718,202,.4272864943048258,980
2635160,Walled Lake Consolidated Schools,rla,4,2010,MI,.2050809639120872,1132,.1816062647335714,80,-.2984363232046469,76,-.254646725407259,32,.2642891175831174,935,-.2456995131541156,221,.3087642604160483,911
2635160,Walled Lake Consolidated Schools,rla,4,2011,MI,.22095012961902,1157,.4670905350031535,94,-.5236967631822321,105,.0170066908042814,42,.3084537104364456,900,-.1616567222453767,280,.3436365211662862,877
2635160,Walled Lake Consolidated Schools,rla,4,2012,MI,.249553232380265,1130,.2085769467553089,67,-.2500321722765952,100,-.3989332513993711,43,.34135669307718,904,-.2320918659902409,325,.4425137485123075,805
2635160,Walled Lake Consolidated Schools,rla,4,2013,MI,.1852230764453965,1099,,,-.2992018531992376,97,,,.2563030254813801,865,-.2049330116701674,301,.330398078439995,798
2635160,Walled Lake Consolidated Schools,rla,4,2014,MI,.2916438324798614,1065,,,-.0700152014586296,88,-.1511076086118329,35,.3289155929453,838,-.1657528988582137,277,.450849050692648,788
2635160,Walled Lake Consolidated Schools,rla,4,2015,MI,.1108308959686779,1003,.3479872399294806,67,-.6626471112185018,75,-.2511035012755048,54,.194141074647062,782,-.3895854322206733,252,.2819383356614609,751
2635160,Walled Lake Consolidated Schools,rla,4,2016,MI,.1705874307558792,1111,,,-.3450878797348334,101,.0983023818160794,51,.2306312017817079,860,-.3404640675370054,267,.3345282494126804,844
2635160,Walled Lake Consolidated Schools,rla,4,2017,MI,.1368017860741678,982,,,-.3796138472049554,75,.1136550893412202,57,.141017827493463,751,-.2783809156081347,220,.2673056553370181,762
2635160,Walled Lake Consolidated Schools,rla,4,2018,MI,.2331245363188681,984,,,-.2307124202921088,95,-.0924081437127793,60,.3156813668200599,724,-.2213326768270443,289,.4181357968094029,695
2635160,Walled Lake Consolidated Schools,rla,4,2019,MI,.1660127947439942,990,,,-.2980347929061848,85,-.0458567584337024,57,.2133809748891076,743,-.1931286990130796,317,.3670190855221756,673
2635160,Walled Lake Consolidated Schools,rla,5,2009,MI,.3370179083375764,1144,.3574311400633871,80,-.2353306731310592,90,.2166029493072593,22,.3911134950748055,943,-.1569011627772266,194,.4326856515378369,950
2635160,Walled Lake Consolidated Schools,rla,5,2010,MI,.2814575531937025,1201,.1386682707135347,71,-.2419444837526717,88,-.0352423532436339,36,.3353835064096478,996,-.2301925461678669,248,.4168836008028874,953
2635160,Walled Lake Consolidated Schools,rla,5,2011,MI,.3837182755354385,1146,.4142275317817606,79,.02035880248298,80,-.0796054592312686,36,.4288989870670712,941,-.1041463103756284,269,.542629106659008,877
2635160,Walled Lake Consolidated Schools,rla,5,2012,MI,.2599399110224122,1164,.5552077784475787,78,-.2728350051415351,110,-.1097923749774296,45,.3302175349322135,909,-.1351553704787299,334,.4189166329695083,830
2635160,Walled Lake Consolidated Schools,rla,5,2013,MI,.2346123295605641,1115,,,-.2831113858537547,100,-.3019370700545267,44,.3263637133499571,892,-.1763089348562756,337,.4111964533377577,778
2635160,Walled Lake Consolidated Schools,rla,5,2014,MI,.2119650102362594,1135,,,-.2405017198830376,112,.2208390005062965,49,.2835752976968548,874,-.1619502427488975,313,.3521745452597293,822
2635160,Walled Lake Consolidated Schools,rla,5,2015,MI,.2306527780704294,1047,,,-.3375387182983764,92,-.1100859930634536,37,.3004650879825364,825,-.2356697516462242,237,.3695363026408153,810
2635160,Walled Lake Consolidated Schools,rla,5,2016,MI,.2387782855550793,1029,.4573987866179259,69,-.4314134598575208,86,-.1884656976664624,58,.3374428360125377,789,-.2676398348217119,251,.3976678572792485,778
2635160,Walled Lake Consolidated Schools,rla,5,2017,MI,.169827089146608,1100,,,-.3597239083191587,100,.1554215800024525,53,.2276286303063798,846,-.3475051194652803,242,.3091425227340817,858
2635160,Walled Lake Consolidated Schools,rla,5,2018,MI,.2463090519908711,973,.3954494885084697,61,-.1324613320363704,80,.1807344705581588,59,.2784268440558167,746,-.0754776949229245,275,.3820476852881302,698
2635160,Walled Lake Consolidated Schools,rla,5,2019,MI,.2754608898846839,990,.3657102338828681,56,-.1876590265804151,105,-.0269713695058531,58,.3648543429731252,736,-.161773345842584,299,.4586444677153528,691
2635820,West Bloomfield School District,rla,3,2009,MI,.3838508141646048,535,.748821029770634,71,.0650242494288373,121,,,.4770446913474544,318,-.1929301975724587,80,.4946227242968686,455
2635820,West Bloomfield School District,rla,3,2010,MI,.2645164564332846,535,.5528012808183913,52,.0314940557491757,131,,,.4055039938885092,315,-.4801176590479371,115,.4396602064641735,420
2635820,West Bloomfield School District,rla,3,2011,MI,.2398675827044613,498,.8978705628183791,52,-.0503275882714981,129,-.0620724967758012,20,.3055753056628867,281,-.417572872570511,115,.4204641473732796,383
2635820,West Bloomfield School District,rla,3,2012,MI,.170147701591649,493,.2719855164242193,49,-.2818505792244063,129,.3015616484688176,22,.3151533582066788,268,.0087456238962455,132,.2334982782249406,361
2635820,West Bloomfield School District,rla,3,2013,MI,.2718339366492597,471,,,-.0324397110874064,123,,,.3903464379393566,248,-.179027672461204,119,.4249574597845791,352
2635820,West Bloomfield School District,rla,3,2014,MI,.116614318967202,436,.5049873664921407,38,-.3309732987025579,134,,,.3599570852585458,238,-.2858094373524335,139,.2993092229134133,297
2635820,West Bloomfield School District,rla,3,2015,MI,.0234967046423265,408,.5350509404371504,29,-.2827428489720514,123,,,.1653837958725789,223,-.489980002538702,132,.2719248712654975,276
2635820,West Bloomfield School District,rla,3,2016,MI,.1752285558765116,381,.7518375677601902,33,-.3196314439000115,111,,,.3608050312634837,203,-.3056384132802728,116,.3836916749998553,265
2635820,West Bloomfield School District,rla,3,2017,MI,.1908233337246988,338,.2571155737915322,24,-.3044050861428811,95,,,.4151737845166048,185,-.4328085895049192,96,.4391267423856413,242
2635820,West Bloomfield School District,rla,3,2018,MI,.1597280087437639,324,.3475867906578217,20,-.1993051798514527,88,-.0901735750542039,22,.332380147282266,183,-.2709861424343849,132,.4013307108652109,192
2635820,West Bloomfield School District,rla,3,2019,MI,.1975265332345465,293,,,-.1822673124121365,92,,,.354500652904543,152,-.1759706033173233,124,.4637995407774085,169
2635820,West Bloomfield School District,rla,4,2009,MI,.2585585265679831,495,.4217109826998285,51,-.0698995861077914,131,,,.3869518042037378,288,-.5200008538462159,92,.4359901464400707,403
2635820,West Bloomfield School District,rla,4,2010,MI,.3400226181882531,541,.5297284801598335,63,-.1432383402163212,139,,,.5584875649311198,316,-.2074175587353099,105,.4616131224144302,436
2635820,West Bloomfield School District,rla,4,2011,MI,.2744446751154374,529,.5083025313010121,49,-.1657911799209507,136,,,.472221853424576,304,-.3188950928760134,121,.4737545867337857,408
2635820,West Bloomfield School District,rla,4,2012,MI,.3457346485581148,487,.9660346420579793,52,-.0459670417569758,132,,,.3925446742446906,267,-.3020368900663224,110,.539402613259617,377
2635820,West Bloomfield School District,rla,4,2013,MI,.0978934716401551,462,.2686231349534532,44,-.3317853390132091,120,-.0369841783451077,21,.2227242712906157,255,-.2706605045523279,113,.2168295321665633,349
2635820,West Bloomfield School District,rla,4,2014,MI,.1831831948797051,457,,,-.2005749694864075,119,,,.3664955290406536,242,-.2147474430185561,156,.397930641764854,301
2635820,West Bloomfield School District,rla,4,2015,MI,.1244577579432005,416,.5292117323003707,39,-.2370595654091555,127,,,.3284760930664018,222,-.2024164497776421,113,.2563716347561512,303
2635820,West Bloomfield School District,rla,4,2016,MI,-.0437041966871062,394,,,-.3691329811421719,127,,,.0511203770482849,206,-.4916204122943085,128,.2229705442650226,266
2635820,West Bloomfield School District,rla,4,2017,MI,.1151022778927597,376,.561508809873063,34,-.372206832806796,113,,,.3790685767943046,194,-.3079574072374557,105,.2952995364932274,271
2635820,West Bloomfield School District,rla,4,2018,MI,.1863158450030772,355,,,-.313296886151578,108,,,.433867635421922,190,-.2401477468771246,142,.4561741979880874,213
2635820,West Bloomfield School District,rla,4,2019,MI,.2990230680969924,312,,,-.032105057810903,91,.121788982661168,22,.4372666504299592,171,-.0172038192761707,132,.5063695546645092,180
2635820,West Bloomfield School District,rla,5,2009,MI,.5413004195850178,536,1.365805193078965,65,.0603554474176666,146,,,.6532273014358378,304,-.1593925025146107,96,.6798927829599545,440
2635820,West Bloomfield School District,rla,5,2010,MI,.3014247635590227,505,.7707098996340904,45,-.1344032192868382,142,,,.4907244519593128,294,-.4092807536562271,123,.4951373701433638,382
2635820,West Bloomfield School District,rla,5,2011,MI,.4305650285775576,528,.4475714698893427,61,.1055144362985406,139,,,.5698113387842105,298,-.2303164883226345,97,.5793108308231461,431
